IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,Connections,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.DistanceUnit,UsageCost,AddressInfo.AddressLine2,AddressInfo.AccessComments,AddressInfo.RelatedURL,GeneralComments,AddressInfo.ContactTelephone1,AddressInfo.ContactEmail,AddressInfo.ContactTelephone2
True,2026-01-25T00:52:00Z,474459,96C5F68D-4253-4920-8A7F-404C327C56FA,1,1,4,"[{'ID': 796339, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 300, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 796340, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 300, 'CurrentTypeID': 30, 'Quantity': 1}]",16.0,50,2026-01-25T00:52:00Z,1,2026-01-22T00:49:00Z,200,474848,Big Banana Tesla Supercharger,351 Pacific Highway,Coffs Harbour,New South Wales,2450,18,-30.274110914833187,153.13253636781275,0,,,,,,,,
True,2026-01-25T00:31:00Z,474457,8FF2B688-CB4D-4A6E-BDAB-7EF5A1E4DF93,1,3625,1,"[{'ID': 796326, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 150}]",4.0,50,2026-01-25T00:31:00Z,1,2026-01-22T00:27:00Z,200,474846,The Ponds Shopping Centre,The Ponds Boulevard,Sydney,New South Wales,2769,18,-33.706177569208975,150.91276385955848,0,0.75,The Ponds,Southern end of the undercover car park,https://ampcharge.ampol.com.au/,,,,
True,2026-01-21T10:52:00Z,474435,4A8D8E4F-B40C-42CF-ACEE-C62EAAA9FE92,1,3534,4,"[{'ID': 796279, 'ConnectionTypeID': 33, 'StatusTypeID': 150, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 796280, 'ConnectionTypeID': 33, 'StatusTypeID': 150, 'LevelID': 2, 'PowerKW': 250, 'Quantity': 1}, {'ID': 796281, 'ConnectionTypeID': 33, 'StatusTypeID': 150, 'LevelID': 2, 'PowerKW': 250, 'Quantity': 1}]",6.0,150,2026-01-21T10:52:00Z,1,2026-01-21T10:48:00Z,200,474824,Merriden Supercharger,Barrack Street,Merredin,Western Australia,6415,18,-31.48102875567887,118.27822516113406,0,,,,,,,,
True,2026-01-21T10:36:00Z,473174,7D5F3F93-7BE9-4DC2-98D4-6513D99A62DE,1,3339,4,"[{'ID': 794703, 'ConnectionTypeID': 33, 'Reference': '4214', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 20, 'CurrentTypeID': 30, 'Quantity': 1}]",1.0,50,2026-01-21T10:36:00Z,1,2026-01-14T15:23:00Z,200,473563,Corrigin Charger,SR 40,Corrigin,Western Australia,6375,18,-32.33414525317049,117.87559193743596,0,,,,,Reduved power. Not drive through.,,,
True,2026-01-12T08:04:00Z,472991,F5AF2F90-343D-4946-B138-6FFEC4A86B4A,1,3339,4,"[{'ID': 794330, 'ConnectionTypeID': 33, 'Reference': '8343', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 150, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2026-01-12T08:04:00Z,1,2026-01-12T07:55:00Z,200,473380,Mandurah Forum Mall,Mandurah Road,Mandurah,Western Australia,6210,18,-32.53577960295785,115.74472408771112,0,,,,,Located at the east end of the gteen parking lot.,,,
True,2026-01-01T05:14:00Z,472388,2F52EE60-807D-43AA-8DA1-DB5C4598244D,1,3339,4,"[{'ID': 793271, 'ConnectionTypeID': 33, 'Reference': '8284', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 2}, {'ID': 793272, 'ConnectionTypeID': 25, 'Reference': '2319', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}]",3.0,50,2026-01-01T05:14:00Z,1,2026-01-01T05:14:00Z,200,472777,Balladonia - WA EV Network,Highway 1,Balladonia,Western Australia,,18,-32.35432951007393,123.61954850785787,0,,,,,,,,
True,2025-12-27T12:48:00Z,471411,0AAF1444-CE7F-4C77-A72A-7FA6487595E2,1,3534,1,"[{'ID': 791780, 'ConnectionTypeID': 0, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 250, 'Quantity': 1, 'Comments': 'opened 15th Dec 2025'}]",10.0,50,2025-12-27T12:48:00Z,1,2025-12-21T20:46:00Z,200,471800,Kaniva Tesla Supercharger,Commercial hotel ,Kaniva,VIC,3149,18,-36.37875081316521,141.23908092739225,0,,37–39 Commercial St,,,Opened 15th Dec 2025,,,
True,2025-12-19T00:12:00Z,471035,A46A1188-CD53-43D3-9E51-D277D4EC7774,1,3534,4,"[{'ID': 791140, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 6}]",6.0,50,2025-12-19T00:12:00Z,1,2025-12-16T00:09:00Z,200,471424,"Gin Gin, QLD - Dear St",4 Dear Street,Gin Gin,Queensland,4671,18,-24.989456028418857,151.95345505093815,0,,,,,,,,
True,2025-12-18T23:32:00Z,471034,25C53169-F4B9-4C2C-96DF-E50C4EA701BA,1,3622,1,"[{'ID': 791139, 'ConnectionTypeID': 25, 'Reference': '5442', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2025-12-18T23:32:00Z,1,2025-12-15T23:31:00Z,200,471423,Albury Showground,21 Hague Ave,North Albury,NSW,2640,18,-36.06509679862696,146.93423532068664,0,$0.50 plus $0.22/kWh,,,,,,,
True,2025-12-18T23:27:00Z,471033,1A4AF84F-4AA6-4D6C-870D-3ADD5CC79C1A,1,3388,4,"[{'ID': 791138, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 60, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2025-12-18T23:27:00Z,1,2025-12-15T23:24:00Z,200,471422,Dog on the Tuckerbox,37 Annie Pyers Drive,Gundagai,New South Wales,2722,18,-35.00129644033861,148.11056333609463,0,0.70/kWh,,,,,,,
True,2025-12-10T10:56:00Z,470793,43BEA53D-625B-41CA-9B96-C0A2309A4D79,1,3339,4,"[{'ID': 790796, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}]",1.0,50,2025-12-10T10:56:00Z,1,2025-12-10T06:13:00Z,200,471182,Serpentine  Jarahdale Municipal Charger,Paterson Street,Mundijong,Western Australia,6123,18,-32.29770145683969,115.98462064728506,0,,,,,,,,
True,2025-12-14T06:18:00Z,470672,3D7FD374-21FE-4C18-89C2-8795E6044D45,1,3388,4,"[{'ID': 790511, 'ConnectionTypeID': 33, 'Reference': '468', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 180, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 790512, 'ConnectionTypeID': 33, 'Reference': '469', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 180, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 790513, 'ConnectionTypeID': 33, 'Reference': '471', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 180, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 790514, 'ConnectionTypeID': 2, 'Reference': '470', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 180, 'CurrentTypeID': 30, 'Quantity': 1}]",4.0,50,2025-12-14T06:18:00Z,1,2025-12-04T12:33:00Z,200,471061,Manjimup NRMA,Mottram Street,Manjimup,Western Australia,6258,18,-34.23994388198981,116.1481549246804,0,,,,,The Chargefox app and card may be used to activate in addition to the NRMA app.,,,
True,2025-12-25T06:24:00Z,470663,AB9DD511-E0EA-425A-8587-0CDFB62F00E7,1,3339,4,"[{'ID': 790495, 'ConnectionTypeID': 33, 'Reference': '516', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 180, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 790496, 'ConnectionTypeID': 33, 'Reference': '517', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 180, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 790497, 'ConnectionTypeID': 33, 'Reference': '519', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 180, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 790498, 'ConnectionTypeID': 2, 'Reference': '518', 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 180, 'CurrentTypeID': 30, 'Quantity': 1}]",4.0,50,2025-12-25T06:24:00Z,1,2025-12-04T08:19:00Z,200,471052,Eneabba NRMA,Eneabba Drive,,Western Australia,,18,-29.820973736299308,115.26611873091292,0,,,,,In addition to the NMRA app the Chargefox app and card may be used to activate. ,,,
True,2025-12-01T12:39:00Z,470502,781ACDAB-C97B-4501-B2AE-A2C0F3F6F1C2,1,3339,4,"[{'ID': 790147, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 100, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,150,2025-12-01T12:39:00Z,1,2025-12-01T09:38:00Z,200,470891,The Promenade,The Promenade,Australind,Western Australia,6233,18,-33.28240261266069,115.74093768217693,0,,,,,,,,
True,2025-12-02T01:28:00Z,470328,80C1D498-BB22-4F87-8E22-9A1422A64F86,1,3398,4,"[{'ID': 789676, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 789677, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}]",1.0,50,2025-12-02T01:28:00Z,1,2025-11-29T01:28:00Z,200,470717,14 Pascoe Street Parking - Apollo Bay,14 Pasco Street,Apollo Bay,VIC,3233,18,-38.758398296255834,143.66892168961192,0,,,,,,,,
True,2025-12-02T00:23:00Z,470327,F777EE0E-A9F9-465C-9713-E29B167C83C7,1,3398,4,"[{'ID': 789674, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 50, 'Quantity': 1}, {'ID': 789675, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}]",2.0,50,2025-12-02T00:23:00Z,1,2025-11-29T00:20:00Z,200,470716,Port Fairy Sea Scouts,5 Bank St,Port Fairy,VIC,3284,18,-38.38374006982256,142.23858472162362,0,,,,,,,,
True,2025-11-28T08:27:00Z,470301,DCBC5402-107F-4627-8861-FEA9E95B0979,1,3716,4,"[{'ID': 789617, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 100, 'CurrentTypeID': 30, 'Quantity': 1}]",1.0,50,2025-11-28T08:27:00Z,1,2025-11-28T08:20:00Z,200,470690,Maule Road,2 Maule Road,Jandakot ,WA,,18,-32.0859150105917,115.88137068079533,0,,,,,,,,
True,2025-11-26T18:27:00Z,470244,E9659250-F0E9-460D-9984-2B67ACAF3F05,1,1,4,"[{'ID': 789517, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 60, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2025-11-26T18:27:00Z,1,2025-11-26T18:26:00Z,200,470633,Scarborough Beach Road,488 State Route 75,Osbourne Park,WA,6017,18,-31.904578816550888,115.80624524662517,0,,,,,,,,
True,2025-11-26T18:17:00Z,470243,D741DD2D-B275-4274-908E-39A15F0DFBB3,1,3534,4,"[{'ID': 789511, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 789512, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 789513, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 789514, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 789515, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 789516, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 1}]",6.0,150,2025-11-26T18:17:00Z,1,2025-11-26T18:17:00Z,200,470632,Osborne Park Supercharger,419 State Route 75,Osbourne Park,WA,6017,18,-31.90969571694111,115.81261416287998,0,,,,,,,,
True,2025-11-26T17:20:00Z,470241,2715B425-E896-4F11-9D03-7E6BF5F5FF23,1,3339,4,"[{'ID': 789506, 'ConnectionTypeID': 33, 'StatusTypeID': 150, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 789507, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 789508, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 789509, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 75, 'CurrentTypeID': 30, 'Quantity': 1}]",4.0,150,2025-11-26T17:20:00Z,1,2025-11-26T17:20:00Z,200,470630,Subiaco DC Charger,201 Subiaco Rd,Subiaco,WA,6008,18,-31.943967463962927,115.82864117108204,0,,,,,,,,
True,2025-11-04T11:49:00Z,462699,E482FF78-4DF4-4763-BF3A-C8C5C9DC942A,1,1,4,"[{'ID': 778315, 'ConnectionTypeID': 0, 'StatusTypeID': 50, 'Quantity': 2}]",2.0,50,2025-11-04T11:49:00Z,1,2025-11-01T11:45:00Z,200,463088,Donato,88 craigie Rd,Mt Martha,Victoria,3934,18,-38.256545398294726,145.0374398950537,0,,,,https://donato1980.com.au/,In the restaurant car park,+61 3 59161374,,
True,2025-10-25T23:59:00Z,462383,E517CE0E-A3BD-4CB9-826E-A021787694DB,1,3398,4,"[{'ID': 777714, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 777715, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}]",2.0,50,2025-10-25T23:59:00Z,1,2025-10-22T23:55:00Z,200,462772,Evie Mansfield,Early Street,Mansfield,VIC,,18,-37.05103784342149,146.08673665423203,0,,,,,,,,
True,2025-10-12T01:39:00Z,461964,DD2A2AB9-FD66-4D37-B909-66C2D00B990B,1,1,1,"[{'ID': 777103, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'Quantity': 2, 'Comments': 'Free, Type 2 not CCS, only 5 kW, older Tesla not networked'}]",2.0,50,2025-10-12T01:39:00Z,1,2025-10-09T01:38:00Z,200,462353,Kennington Village Shopping Centre,Condon St,Bendigo,Victoria,3550,18,-36.77522424001277,144.305953060746,0,Free,,,,,,,
True,2025-10-12T01:29:00Z,461963,2E00B00C-3F82-426A-A1BC-B29CEA33B7CA,1,1,4,"[{'ID': 777102, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'Quantity': 10, 'Comments': 'free, CCS not Type 2, BYO cable'}]",10.0,50,2025-10-12T01:29:00Z,1,2025-10-09T01:27:00Z,200,462352,La Trobe University Bendigo,Car Park 1,Bendigo,Victoria,,18,-36.778689772739966,144.30153718662336,0,,Edwards Rd,"Enter university, first left into car park, back row of parking",,,,,
True,2025-10-09T04:14:00Z,461814,1A21AE7E-8C43-44A4-BB5E-97F19B231B8C,1,1,1,"[{'ID': 776894, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'Quantity': 2}]",2.0,50,2025-10-09T04:14:00Z,1,2025-10-06T04:11:00Z,200,462203,Common People Brewing,9 Dudgeons Lane,Bangalow,NSW,2479,18,-28.696494360025127,153.50949385748117,0,free,,,,,,,
True,2025-10-05T04:09:00Z,461735,78E00C52-2642-4B24-B692-9CC36FCBE16C,1,3534,1,"[{'ID': 776727, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 270, 'CurrentTypeID': 30, 'Quantity': 6}]",6.0,50,2025-10-05T04:09:00Z,1,2025-10-02T04:07:00Z,200,462124,Tesla Supercharger Keysborough,Springvale Road,Keysborough,VIC,,18,-37.99265638766672,145.14482179447077,0,,,,,,,,
True,2025-10-05T04:09:00Z,461734,EB9F825E-7620-4248-AB6A-FF56285B4AE2,1,3534,1,"[{'ID': 776726, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 270, 'CurrentTypeID': 30, 'Quantity': 4}]",4.0,50,2025-10-05T04:09:00Z,1,2025-10-02T04:04:00Z,200,462123,Tesla Supercharger Nhill,Nelson Street,Nhill,VIC,,18,-36.332722244434336,141.651505985629,0,,,,,,,,
True,2025-10-05T04:04:00Z,461732,808E3788-25AF-4771-A874-D9DC30AFBEEB,1,3625,4,"[{'ID': 776723, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 350, 'CurrentTypeID': 30, 'Quantity': 4, 'Comments': 'Shell Recharge'}]",4.0,50,2025-10-05T04:04:00Z,1,2025-10-02T03:59:00Z,200,462121,Shell Recharge Corio,Princes Highway,Norlane,VIC,,18,-38.07542415453054,144.37025628239667,0,,,,,,,,
True,2025-10-05T03:59:00Z,461731,C0430411-90B1-47BD-83DF-FD9680DA3BEA,1,3625,4,"[{'ID': 776722, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 150, 'CurrentTypeID': 30, 'Quantity': 6}]",6.0,50,2025-10-05T03:59:00Z,1,2025-10-02T03:57:00Z,200,462120,Ampcharge Waurn Ponds,Colac Road,Waurn Ponds,VIC,,18,-38.19919196237264,144.31698737047805,0,,,,,,,,
True,2025-10-05T03:59:00Z,461730,7F58CF31-7679-41B0-BE06-3735EB5D36CE,1,3625,4,"[{'ID': 776721, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 180, 'CurrentTypeID': 30, 'Quantity': 8}]",8.0,50,2025-10-05T03:59:00Z,1,2025-10-02T03:55:00Z,200,462119,Ampcharge Karingal Hub,Karingal Drive,Karingal,VIC,,18,-38.15191969262739,145.16596676548875,0,,,,,,,,
True,2025-10-05T03:54:00Z,461729,AE3300F6-8509-4202-B068-B3E6FD2E1235,1,3622,4,"[{'ID': 776720, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'Voltage': 400, 'PowerKW': 120, 'CurrentTypeID': 30, 'Quantity': 2}]",2.0,50,2025-10-05T03:54:00Z,1,2025-10-02T03:52:00Z,200,462118,Bunnings Springvale,Princes Highway,Springvale,VIC,,18,-37.931885715813294,145.1527741495313,0,free,,,,,,,
True,2025-10-05T03:54:00Z,461728,40CD4B1C-86BD-4BE2-8254-56CA44FF3E41,1,3398,4,"[{'ID': 776719, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 4}]",4.0,50,2025-10-05T03:54:00Z,1,2025-10-02T03:49:00Z,200,462117,Evie Doncaster East,Blackburn Road,Doncaster East,VIC,,18,-37.7617875851612,145.16840228271178,0,,,,,,,,
True,2025-09-24T02:47:00Z,461335,86F1E3A8-C41C-470F-B862-B14E6774E97E,1,3534,4,"[{'ID': 776100, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 300, 'CurrentTypeID': 30, 'Quantity': 12}]",12.0,50,2025-09-24T02:47:00Z,1,2025-09-21T02:45:00Z,200,461724,Tesla Supercharger Coolac ,477 Coolac Road ,Coolac ,NSW ,2727,18,-34.92406429306022,148.16582371947493,0,,,,,,,,
True,2025-09-20T15:15:00Z,461192,24E4B43D-82BD-429E-932B-78721DBE4358,1,3719,4,"[{'ID': 775890, 'ConnectionTypeID': 1036, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2025-09-20T15:15:00Z,1,2025-09-17T15:09:00Z,200,461581,Equinox Business Park,Level 1/70 Kent St,Deakin,ACT,2600,18,-35.32076185148239,149.09758722281003,0,$0.45 per kWh,,,,Idle fee grace period (min): 15; Idle fee per minute: $0.50; Minimum Price: $0.50,1300 916 181,,
True,2025-09-01T05:09:00Z,460625,661DF780-F3E3-4E7B-A2C8-3E43014B8B7B,1,3534,4,"[{'ID': 774963, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 12}]",12.0,50,2025-09-01T05:09:00Z,1,2025-08-29T01:56:00Z,200,461014,Tesla Supercharger Taree,37 Wynter Street,Taree,NSW,2430,18,-31.90775175578876,152.46206814642426,0,,,,,,,,
True,2025-09-01T05:09:00Z,460617,76238503-75E5-467B-9251-D5FA4B4AEA6C,1,3534,4,"[{'ID': 774952, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 8}]",8.0,50,2025-09-01T05:09:00Z,1,2025-08-28T06:47:00Z,200,461006,Kew Tesla Supercharger,2 Ocean Drive,Kew,NSW,2439,18,-31.63433387636207,152.7251587763015,0,$0.52/kWh - $0.72/kWh,,,,,,,
True,2025-09-01T05:09:00Z,460615,F1007179-B0BC-4DCB-AC3C-7FA1CB24EA73,1,3534,4,"[{'ID': 774948, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 250, 'CurrentTypeID': 30, 'Quantity': 4}]",4.0,50,2025-09-01T05:09:00Z,1,2025-08-28T06:40:00Z,200,461004,Tesla Supercharger Armidale,117 Jessie Street,Armidale,NSW,,18,-30.51342702073365,151.66370928733022,0,,,,,,,,
True,2025-09-01T05:09:00Z,460608,0D908900-F940-4C9A-90EE-844ED639FB2B,1,3398,4,"[{'ID': 774935, 'ConnectionTypeID': 33, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}, {'ID': 774936, 'ConnectionTypeID': 2, 'StatusTypeID': 50, 'LevelID': 3, 'PowerKW': 50, 'CurrentTypeID': 30, 'Quantity': 1}]",2.0,50,2025-09-01T05:09:00Z,1,2025-08-28T04:03:00Z,200,460997,Evie Bruthen,79 Main St,Bruthen,Victoria,3885,18,-37.70832751627004,147.83442755187457,0,,,,https://evie.com.au/,,,,
True,2025-08-25T07:52:00Z,460474,6F6C8B6F-A8C8-43AA-9AAC-DDD27689DE17,1,3627,4,"[{'ID': 774723, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2025-08-25T07:52:00Z,1,2025-08-20T08:22:00Z,200,460863,Georges Place,Georges Place,Wollongong,NSW,2500,18,-34.41859867256016,150.90226317639872,0,0.55,,,http://evx.tech,,,,
True,2025-08-25T07:52:00Z,460473,A6F56A8D-1FE2-40DF-AE67-D01DD40775E7,1,3627,4,"[{'ID': 774722, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 2, 'Comments': 'Requires own cable'}]",2.0,50,2025-08-25T07:52:00Z,1,2025-08-20T08:20:00Z,200,460862,EVX Austinmer,Headland Avenue,Austinmer,NSW,2516,18,-34.30096753205442,150.93993271999892,0,0.55,,,,,,,
True,2025-08-25T07:52:00Z,460472,19B36FDF-0618-4C8B-8F46-74F26899FA50,1,3627,4,"[{'ID': 774721, 'ConnectionTypeID': 25, 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 2, 'Comments': 'Requires own cable'}]",2.0,50,2025-08-25T07:52:00Z,1,2025-08-20T08:18:00Z,200,460861,Railway Parade Thirroul,Railway Parade,Thirroul,NSW,2515,18,-34.3177075435834,150.91844342618032,0,0.5,,,http://www.evx.com.au,,,,
True,2025-08-16T13:49:00Z,460406,7BDD0C3C-6570-4AD6-84B8-8B2A2D02BB4B,1,3716,4,"[{'ID': 774582, 'ConnectionTypeID': 25, 'Reference': '5501', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}, {'ID': 774587, 'ConnectionTypeID': 25, 'Reference': '5502', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}, {'ID': 774588, 'ConnectionTypeID': 25, 'Reference': '5503', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}, {'ID': 774589, 'ConnectionTypeID': 25, 'Reference': '5504', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}, {'ID': 774590, 'ConnectionTypeID': 25, 'Reference': '5505', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}, {'ID': 774591, 'ConnectionTypeID': 25, 'Reference': '5506', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}, {'ID': 774592, 'ConnectionTypeID': 25, 'Reference': '5507', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}, {'ID': 774593, 'ConnectionTypeID': 25, 'Reference': '5508', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}, {'ID': 774594, 'ConnectionTypeID': 25, 'Reference': '5509', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}, {'ID': 774595, 'ConnectionTypeID': 25, 'Reference': '5510', 'StatusTypeID': 50, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 20, 'Quantity': 1}]",10.0,50,2025-08-16T13:49:00Z,1,2025-08-16T08:46:00Z,200,460795,Yanchep Station,Wellness Ave,Yanchep City,WA,,18,-31.531513065394773,115.64576693855976,0,,,,,,,,
